time,lat,lon,elevation,accuracy,bearing,speed
2015-07-12T17:17:45Z,47.948142,-69.796397,-29.821570,24.000000,290.376434,0.650915
2015-07-12T17:17:56Z,47.948302,-69.796523,-22.199621,16.000000,112.710533,0.048269
2015-07-12T17:18:08Z,47.948065,-69.796637,-32.963389,24.000000,27.755047,0.440901
2015-07-12T17:18:41Z,47.948122,-69.796482,-11.803769,8.000000,0.000000,0.336750
2015-07-12T17:18:52Z,47.948167,-69.796286,-31.357716,24.000000,216.775101,0.167029
2015-07-12T17:19:04Z,47.947968,-69.796776,-18.240408,48.000000,55.572975,0.073521
2015-07-12T17:19:15Z,47.948129,-69.796702,-5.368184,24.000000,94.197906,0.275877
2015-07-12T17:19:37Z,47.948054,-69.796427,-27.984484,24.000000,123.164963,0.092286
2015-07-12T17:19:52Z,47.948270,-69.796588,-25.875338,48.000000,103.943245,0.789238
2015-07-12T17:20:48Z,47.948083,-69.796318,-29.424817,32.000000,309.722351,1.112563
2015-07-12T17:21:12Z,47.948044,-69.796520,-21.553677,16.000000,191.497177,0.338527
2015-07-12T17:21:23Z,47.948223,-69.796481,-20.177392,12.000000,15.796257,0.282932
2015-07-12T17:21:34Z,47.948156,-69.796617,-29.790074,16.000000,38.925076,0.038623
2015-07-12T17:21:45Z,47.948065,-69.796207,-30.139440,16.000000,290.778717,0.122446
